ip,day,ts,active,apparent,cos_phi,reactive,tension1_2,tension2_3,tension3_1
192.168.0.4,2022-10-27,2022-10-27 08:45:00+02:00,110000.0,118900.0,-0.9815,-11640.0,235.935,236.085,236.37
192.168.0.4,2022-10-27,2022-10-27 09:00:00+02:00,108333.0,110627.0,-0.9863,-10307.0,235.95,235.6667,235.9433
192.168.0.4,2022-10-27,2022-10-27 09:15:00+02:00,100680.0,102840.0,-0.983,-11320.0,235.845,235.61,235.8
192.168.0.4,2022-10-27,2022-10-27 09:30:00+02:00,99880.0,102747.0,-0.9744,-14467.0,236.67,236.28,236.7367
192.168.0.4,2022-10-27,2022-10-27 09:45:00+02:00,82760.0,86740.0,-0.9714,-13680.0,237.42,237.205,237.3
192.168.0.4,2022-10-27,2022-10-27 10:00:00+02:00,79667.0,79760.0,-0.968,-13640.0,238.0133,237.54,237.9333
192.168.0.4,2022-10-27,2022-10-27 10:15:00+02:00,82880.0,86400.0,-0.9718,-12740.0,237.88,237.36,237.825
192.168.0.4,2022-10-27,2022-10-27 10:30:00+02:00,74987.0,81880.0,-0.9648,-14173.0,237.7033,237.44,237.72
192.168.0.4,2022-10-27,2022-10-27 10:45:00+02:00,78040.0,80060.0,-0.9619,-15180.0,237.775,237.72,237.985
192.168.0.4,2022-10-27,2022-10-27 11:00:00+02:00,73640.0,75293.0,-0.9574,-13987.0,238.1,237.8367,238.14
192.168.0.4,2022-10-27,2022-10-27 11:15:00+02:00,72980.0,74820.0,-0.9646,-13520.0,237.855,237.88,238.12
192.168.0.4,2022-10-27,2022-10-27 11:30:00+02:00,68733.0,74320.0,-0.96,-14707.0,237.54,237.27,237.6767
192.168.0.4,2022-10-27,2022-10-27 11:45:00+02:00,79700.0,81300.0,-0.9683,-12420.0,237.025,236.8,236.98
192.168.0.4,2022-10-27,2022-10-27 12:00:00+02:00,75240.0,79813.0,-0.971,-12000.0,237.6633,237.42,237.78
192.168.0.4,2022-10-27,2022-10-27 12:15:00+02:00,80340.0,82580.0,-0.973,-12080.0,237.92,237.825,237.92
192.168.0.4,2022-10-27,2022-10-27 12:30:00+02:00,81400.0,81747.0,-0.9673,-12373.0,237.85,237.53,238.0433
192.168.0.4,2022-10-27,2022-10-27 12:45:00+02:00,65640.0,71220.0,-0.9514,-13160.0,238.015,237.335,238.14
192.168.0.4,2022-10-27,2022-10-27 13:00:00+02:00,66267.0,71000.0,-0.9438,-12773.0,238.0633,237.4867,237.9833
192.168.0.4,2022-10-27,2022-10-27 13:15:00+02:00,74400.0,76760.0,-0.968,-12760.0,237.85,237.47,237.91
192.168.0.4,2022-10-27,2022-10-27 13:30:00+02:00,68533.0,71427.0,-0.9621,-13240.0,237.72,237.38,237.6333
192.168.0.4,2022-10-27,2022-10-27 13:45:00+02:00,66220.0,68480.0,-0.9696,-10960.0,237.305,237.215,237.41
192.168.0.4,2022-10-27,2022-10-27 14:00:00+02:00,75733.0,79280.0,-0.9681,-11987.0,236.9433,236.7467,237.22
192.168.0.4,2022-10-27,2022-10-27 14:15:00+02:00,56580.0,59420.0,-0.9336,-14880.0,237.01,236.845,237.07
192.168.0.4,2022-10-27,2022-10-27 14:30:00+02:00,71413.0,73893.0,-0.9658,-13587.0,236.6733,236.5167,236.7733
192.168.0.4,2022-10-27,2022-10-27 14:45:00+02:00,73140.0,72740.0,-0.9666,-13540.0,236.875,236.595,236.89
192.168.0.4,2022-10-27,2022-10-27 15:00:00+02:00,73760.0,78933.0,-0.9648,-15200.0,237.52,236.98,237.24
192.168.0.4,2022-10-27,2022-10-27 15:15:00+02:00,61300.0,65260.0,-0.9454,-16560.0,237.495,237.11,237.365
192.168.0.4,2022-10-27,2022-10-27 15:30:00+02:00,60720.0,64600.0,-0.9479,-15573.0,237.6767,237.38,237.5867
192.168.0.4,2022-10-27,2022-10-27 15:45:00+02:00,54720.0,60260.0,-0.9358,-13740.0,237.275,237.035,237.32
192.168.0.4,2022-10-27,2022-10-27 16:00:00+02:00,67960.0,70000.0,-0.9563,-15200.0,238.42,238.17,238.39
192.168.0.4,2022-10-27,2022-10-27 16:15:00+02:00,68080.0,71200.0,-0.9551,-13160.0,238.77,238.57,238.89
192.168.0.4,2022-10-27,2022-10-27 16:30:00+02:00,56267.0,59293.0,-0.9192,-14893.0,239.31,239.2,239.3267
192.168.0.4,2022-10-27,2022-10-27 16:45:00+02:00,55040.0,60680.0,-0.9214,-14600.0,239.36,239.24,239.55
192.168.0.4,2022-10-27,2022-10-27 17:00:00+02:00,57933.0,63827.0,-0.9398,-15480.0,239.17,238.8767,239.34
192.168.0.4,2022-10-27,2022-10-27 17:15:00+02:00,68720.0,73720.0,-0.9512,-15360.0,238.83,238.69,238.86
192.168.0.4,2022-10-27,2022-10-27 17:30:00+02:00,95787.0,100067.0,-0.9731,-14613.0,237.9367,237.88,238.2633
192.168.0.4,2022-10-27,2022-10-27 17:45:00+02:00,102480.0,105080.0,-0.977,-14320.0,237.35,237.22,237.85
192.168.0.4,2022-10-27,2022-10-27 18:00:00+02:00,115947.0,115960.0,-0.9847,-12947.0,237.31,237.2667,237.59
192.168.0.4,2022-10-27,2022-10-27 18:15:00+02:00,125840.0,127040.0,-0.9848,-12400.0,237.23,237.2,237.68
192.168.0.4,2022-10-27,2022-10-27 18:30:00+02:00,137520.0,142480.0,-0.9878,-13060.0,235.735,235.625,236.17
192.168.0.4,2022-10-27,2022-10-27 18:45:00+02:00,163040.0,165160.0,-0.9858,-13120.0,235.205,235.06,235.65
192.168.0.4,2022-10-27,2022-10-27 19:00:00+02:00,155860.0,159360.0,-0.9864,-13500.0,235.61,235.725,236.135
192.168.0.4,2022-10-27,2022-10-27 19:15:00+02:00,161780.0,163580.0,-0.9908,-14620.0,236.52,236.22,236.61
192.168.0.4,2022-10-27,2022-10-27 19:30:00+02:00,175480.0,176213.0,-0.9917,-13880.0,236.5667,236.5967,236.9633
192.168.0.4,2022-10-27,2022-10-27 19:45:00+02:00,160220.0,162940.0,-0.9918,-14160.0,237.48,237.245,237.465
192.168.0.4,2022-10-27,2022-10-27 20:00:00+02:00,152120.0,154107.0,-0.9889,-14227.0,237.8,237.77,238.0967
192.168.0.4,2022-10-27,2022-10-27 20:15:00+02:00,152660.0,154300.0,-0.9908,-13180.0,238.285,237.93,238.215
192.168.0.4,2022-10-27,2022-10-27 20:30:00+02:00,135760.0,137467.0,-0.9874,-15453.0,238.45,238.28,238.2533
192.168.0.4,2022-10-27,2022-10-27 20:45:00+02:00,126080.0,129220.0,-0.9836,-15480.0,238.895,238.805,238.795
192.168.0.4,2022-10-27,2022-10-27 21:00:00+02:00,125507.0,127787.0,-0.9825,-15827.0,239.2433,239.1833,239.3667
192.168.0.4,2022-10-27,2022-10-27 21:15:00+02:00,116480.0,118820.0,-0.9797,-17920.0,239.69,239.34,239.72
192.168.0.4,2022-10-27,2022-10-27 21:30:00+02:00,121867.0,123933.0,-0.9775,-17013.0,239.9267,240.0567,240.1067
192.168.0.4,2022-10-27,2022-10-27 21:45:00+02:00,108480.0,110300.0,-0.978,-16040.0,242.355,242.16,242.175
192.168.0.4,2022-10-27,2022-10-27 22:00:00+02:00,116293.0,119547.0,-0.9815,-15240.0,240.78,240.5367,241.1367
192.168.0.4,2022-10-27,2022-10-27 22:15:00+02:00,123440.0,123400.0,-0.983,-14920.0,240.53,240.38,240.27
192.168.0.4,2022-10-27,2022-10-27 22:30:00+02:00,113413.0,115467.0,-0.9815,-15587.0,237.6267,237.6667,237.86
192.168.0.4,2022-10-27,2022-10-27 22:45:00+02:00,112600.0,113760.0,-0.983,-15860.0,238.33,238.36,238.36
192.168.0.4,2022-10-27,2022-10-27 23:00:00+02:00,113620.0,115740.0,-0.9828,-15600.0,238.905,238.52,238.88
192.168.0.4,2022-10-27,2022-10-27 23:15:00+02:00,106320.0,108200.0,-0.9821,-14360.0,239.49,238.86,239.1
192.168.0.4,2022-10-27,2022-10-27 23:30:00+02:00,113140.0,115420.0,-0.9826,-14720.0,238.905,238.64,238.96
192.168.0.4,2022-10-27,2022-10-27 23:45:00+02:00,102020.0,103920.0,-0.9814,-14520.0,240.25,239.74,240.01
192.168.0.4,2022-10-28,2022-10-28 00:00:00+02:00,88680.0,92060.0,-0.9778,-13600.0,240.17,239.83,239.89
192.168.0.4,2022-10-28,2022-10-28 00:15:00+02:00,102040.0,104120.0,-0.9783,-15520.0,239.67,239.1,239.4
192.168.0.4,2022-10-28,2022-10-28 00:30:00+02:00,73600.0,77160.0,-0.9624,-17360.0,240.14,239.64,240.08
192.168.0.4,2022-10-28,2022-10-28 01:00:00+02:00,79960.0,81040.0,-0.9717,-14040.0,240.67,240.08,240.41
192.168.0.4,2022-10-28,2022-10-28 01:15:00+02:00,78340.0,83680.0,-0.9682,-14820.0,240.64,240.145,240.28
192.168.0.4,2022-10-28,2022-10-28 01:30:00+02:00,81187.0,84173.0,-0.9746,-13067.0,239.99,239.71,239.8067
192.168.0.4,2022-10-28,2022-10-28 01:45:00+02:00,79660.0,81960.0,-0.9702,-14340.0,240.495,240.04,240.215
192.168.0.4,2022-10-28,2022-10-28 02:00:00+02:00,72013.0,74707.0,-0.9642,-13187.0,240.89,240.3367,240.59
192.168.0.4,2022-10-28,2022-10-28 02:15:00+02:00,70220.0,71740.0,-0.9608,-14140.0,240.645,240.185,240.53
192.168.0.4,2022-10-28,2022-10-28 02:30:00+02:00,67360.0,70680.0,-0.9557,-15227.0,241.2067,240.35,240.91
192.168.0.4,2022-10-28,2022-10-28 02:45:00+02:00,67760.0,69560.0,-0.9503,-14600.0,241.45,240.79,241.15
192.168.0.4,2022-10-28,2022-10-28 03:00:00+02:00,71707.0,73733.0,-0.9634,-14413.0,241.18,240.42,240.8533
192.168.0.4,2022-10-28,2022-10-28 03:15:00+02:00,68640.0,71260.0,-0.962,-13740.0,241.555,240.855,241.105
192.168.0.4,2022-10-28,2022-10-28 03:30:00+02:00,73253.0,76627.0,-0.9645,-14387.0,241.39,240.98,241.29
192.168.0.4,2022-10-28,2022-10-28 03:45:00+02:00,72220.0,74420.0,-0.9604,-15380.0,240.82,240.34,240.675
192.168.0.4,2022-10-28,2022-10-28 04:00:00+02:00,72067.0,74693.0,-0.9632,-14760.0,241.0433,240.48,240.9167
192.168.0.4,2022-10-28,2022-10-28 04:15:00+02:00,71380.0,74000.0,-0.9654,-12760.0,241.495,240.985,241.42
192.168.0.4,2022-10-28,2022-10-28 04:30:00+02:00,64980.0,67880.0,-0.9586,-12220.0,240.75,240.0,240.41
192.168.0.4,2022-10-28,2022-10-28 04:45:00+02:00,58780.0,60920.0,-0.9532,-13180.0,240.65,240.14,240.62
192.168.0.4,2022-10-28,2022-10-28 05:00:00+02:00,60853.0,63573.0,-0.9569,-13427.0,240.05,239.6767,240.0533
192.168.0.4,2022-10-28,2022-10-28 05:15:00+02:00,60620.0,63820.0,-0.9614,-12160.0,239.15,238.81,239.16
192.168.0.4,2022-10-28,2022-10-28 05:30:00+02:00,67280.0,69280.0,-0.9698,-11453.0,238.9133,238.6667,238.94
192.168.0.4,2022-10-28,2022-10-28 05:45:00+02:00,70200.0,71860.0,-0.9642,-14640.0,238.675,238.34,238.625
192.168.0.4,2022-10-28,2022-10-28 06:00:00+02:00,67480.0,70347.0,-0.9594,-15707.0,238.2833,237.95,238.36
192.168.0.4,2022-10-28,2022-10-28 06:15:00+02:00,74040.0,74740.0,-0.9636,-15900.0,237.735,237.41,237.65
192.168.0.4,2022-10-28,2022-10-28 06:30:00+02:00,67693.0,70587.0,-0.9578,-15173.0,238.7667,238.41,238.81
192.168.0.4,2022-10-28,2022-10-28 06:45:00+02:00,66360.0,68360.0,-0.9576,-15720.0,238.3,238.24,238.47
192.168.0.4,2022-10-28,2022-10-28 07:00:00+02:00,81360.0,84200.0,-0.9658,-13320.0,236.84,236.81,237.2
192.168.0.4,2022-10-28,2022-10-28 07:15:00+02:00,78600.0,81960.0,-0.9656,-14800.0,236.9,236.94,237.09
192.168.0.4,2022-10-28,2022-10-28 07:30:00+02:00,101040.0,99280.0,-0.9737,-15680.0,236.07,236.13,236.61
192.168.0.4,2022-10-28,2022-10-28 07:45:00+02:00,96760.0,99080.0,-0.9728,-16620.0,235.68,235.8,236.19
192.168.0.4,2022-10-28,2022-10-28 08:00:00+02:00,99027.0,99293.0,-0.979,-13640.0,235.53,235.5367,235.6867
192.168.0.4,2022-10-28,2022-10-28 08:15:00+02:00,95940.0,99380.0,-0.9765,-13100.0,235.54,235.6,235.77
192.168.0.4,2022-10-28,2022-10-28 08:30:00+02:00,99240.0,104573.0,-0.9729,-13640.0,235.2633,235.5867,235.7167
192.168.0.4,2022-10-28,2022-10-28 08:45:00+02:00,108780.0,109080.0,-0.9794,-12540.0,235.15,235.375,235.535
192.168.0.4,2022-10-28,2022-10-28 09:00:00+02:00,100627.0,102680.0,-0.9818,-12333.0,235.23,235.3367,235.4233
192.168.0.4,2022-10-28,2022-10-28 09:15:00+02:00,100320.0,101600.0,-0.9812,-13520.0,235.72,235.395,235.82
192.168.0.4,2022-10-28,2022-10-28 09:30:00+02:00,82640.0,84107.0,-0.9734,-13333.0,235.9067,235.6833,235.8133
192.168.0.4,2022-10-28,2022-10-28 09:45:00+02:00,88560.0,92160.0,-0.9752,-14620.0,235.615,235.45,235.68
192.168.0.4,2022-10-28,2022-10-28 10:00:00+02:00,101467.0,104053.0,-0.9781,-12213.0,235.68,235.6233,235.9433
192.168.0.4,2022-10-28,2022-10-28 10:15:00+02:00,110120.0,112000.0,-0.9808,-11020.0,235.405,235.415,235.68
192.168.0.4,2022-10-28,2022-10-28 10:30:00+02:00,92067.0,95453.0,-0.9762,-10893.0,235.37,235.39,235.4333
192.168.0.4,2022-10-28,2022-10-28 10:45:00+02:00,102300.0,105680.0,-0.9788,-9700.0,235.57,235.56,235.615
192.168.0.4,2022-10-28,2022-10-28 11:00:00+02:00,79533.0,81947.0,-0.9744,-9413.0,235.98,236.0,236.3933
192.168.0.4,2022-10-28,2022-10-28 11:15:00+02:00,73480.0,75520.0,-0.9735,-9200.0,236.135,236.115,236.405
192.168.0.4,2022-10-28,2022-10-28 11:30:00+02:00,69240.0,72213.0,-0.9693,-10493.0,236.28,236.1467,236.4133
192.168.0.4,2022-10-28,2022-10-28 11:45:00+02:00,63720.0,67400.0,-0.957,-12320.0,236.375,236.2,236.385
192.168.0.4,2022-10-28,2022-10-28 12:00:00+02:00,57053.0,59707.0,-0.9496,-11373.0,236.73,236.78,236.89
192.168.0.4,2022-10-28,2022-10-28 12:15:00+02:00,57700.0,60120.0,-0.9522,-11180.0,237.05,236.78,237.035
192.168.0.4,2022-10-28,2022-10-28 12:30:00+02:00,78107.0,80427.0,-0.9744,-10240.0,236.5367,236.53,236.8467
192.168.0.4,2022-10-28,2022-10-28 12:45:00+02:00,59460.0,63780.0,-0.9524,-10080.0,235.905,235.92,236.355
192.168.0.4,2022-10-28,2022-10-28 13:00:00+02:00,65947.0,69787.0,-0.9471,-14400.0,235.8833,236.17,236.4733
192.168.0.4,2022-10-28,2022-10-28 13:15:00+02:00,55560.0,57260.0,-0.9368,-13540.0,236.295,236.205,236.66
192.168.0.4,2022-10-28,2022-10-28 13:30:00+02:00,59947.0,61880.0,-0.9547,-12480.0,236.4,236.37,236.6
192.168.0.4,2022-10-28,2022-10-28 13:45:00+02:00,58700.0,59400.0,-0.947,-13480.0,236.115,236.19,236.73
192.168.0.4,2022-10-28,2022-10-28 14:00:00+02:00,68333.0,72413.0,-0.9583,-13347.0,236.0,235.93,236.1233
192.168.0.4,2022-10-28,2022-10-28 14:15:00+02:00,64620.0,67340.0,-0.9595,-14400.0,236.16,235.86,236.22
192.168.0.4,2022-10-28,2022-10-28 14:30:00+02:00,52587.0,55507.0,-0.9202,-15533.0,236.6567,236.52,236.98
192.168.0.4,2022-10-28,2022-10-28 14:45:00+02:00,47640.0,50180.0,-0.9067,-14580.0,236.945,236.73,237.17
192.168.0.4,2022-10-28,2022-10-28 15:00:00+02:00,44453.0,49253.0,-0.9021,-14173.0,237.37,236.92,237.61
192.168.0.4,2022-10-28,2022-10-28 15:15:00+02:00,43500.0,48420.0,-0.8894,-14240.0,237.085,237.035,237.585
192.168.0.4,2022-10-28,2022-10-28 15:30:00+02:00,63680.0,68320.0,-0.9422,-14880.0,236.8033,236.4333,237.27
192.168.0.4,2022-10-28,2022-10-28 15:45:00+02:00,47280.0,53320.0,-0.9173,-14840.0,236.9,236.76,237.49
192.168.0.4,2022-10-28,2022-10-28 16:00:00+02:00,64640.0,67987.0,-0.947,-15707.0,237.1133,237.14,237.37
192.168.0.4,2022-10-28,2022-10-28 16:15:00+02:00,70140.0,72540.0,-0.9622,-14120.0,236.595,236.58,236.755
192.168.0.4,2022-10-28,2022-10-28 16:30:00+02:00,59320.0,63387.0,-0.9455,-13693.0,236.5,236.3433,236.6767
192.168.0.4,2022-10-28,2022-10-28 16:45:00+02:00,67380.0,70360.0,-0.9593,-12820.0,236.09,235.955,236.1
192.168.0.4,2022-10-28,2022-10-28 17:00:00+02:00,76093.0,80667.0,-0.969,-14133.0,235.93,235.74,236.1
192.168.0.4,2022-10-28,2022-10-28 17:15:00+02:00,94340.0,97160.0,-0.9721,-14600.0,235.68,235.77,235.95
192.168.0.4,2022-10-28,2022-10-28 17:30:00+02:00,104547.0,107600.0,-0.9795,-15147.0,235.6233,235.54,235.9967
192.168.0.4,2022-10-28,2022-10-28 17:45:00+02:00,102320.0,102960.0,-0.9788,-13400.0,235.25,234.965,235.875
192.168.0.4,2022-10-28,2022-10-28 18:00:00+02:00,106573.0,108640.0,-0.9793,-12360.0,236.1,235.8433,236.15
192.168.0.4,2022-10-28,2022-10-28 18:15:00+02:00,108900.0,111460.0,-0.9748,-12260.0,235.625,235.58,235.935
192.168.0.4,2022-10-28,2022-10-28 18:30:00+02:00,114827.0,116853.0,-0.9777,-13547.0,234.6767,234.67,234.78
192.168.0.4,2022-10-28,2022-10-28 18:45:00+02:00,108260.0,109280.0,-0.9689,-14860.0,235.435,235.16,235.715
192.168.0.4,2022-10-28,2022-10-28 19:00:00+02:00,128640.0,131387.0,-0.9853,-13133.0,235.7733,235.5133,235.9233
192.168.0.4,2022-10-28,2022-10-28 19:15:00+02:00,126980.0,128060.0,-0.9848,-14900.0,236.43,236.355,236.33
192.168.0.4,2022-10-28,2022-10-28 19:30:00+02:00,130827.0,131667.0,-0.9885,-13133.0,236.8367,236.4633,236.6433
192.168.0.4,2022-10-28,2022-10-28 19:45:00+02:00,128640.0,129800.0,-0.9876,-13440.0,237.32,237.205,237.055
192.168.0.4,2022-10-28,2022-10-28 20:00:00+02:00,136293.0,136120.0,-0.9858,-14253.0,237.8733,237.6733,237.95
192.168.0.4,2022-10-28,2022-10-28 20:15:00+02:00,123260.0,126900.0,-0.9768,-14820.0,238.7,238.49,238.96
192.168.0.4,2022-10-28,2022-10-28 20:30:00+02:00,121880.0,124493.0,-0.9788,-14573.0,239.2333,239.15,239.3267
192.168.0.4,2022-10-28,2022-10-28 20:45:00+02:00,123280.0,126860.0,-0.9797,-14520.0,239.54,239.07,239.72
192.168.0.4,2022-10-28,2022-10-28 21:00:00+02:00,115027.0,116787.0,-0.9801,-15387.0,240.28,239.7933,240.04
192.168.0.4,2022-10-28,2022-10-28 21:15:00+02:00,111940.0,113780.0,-0.9791,-15760.0,240.69,240.36,240.615
192.168.0.4,2022-10-28,2022-10-28 21:30:00+02:00,106700.0,108680.0,-0.9748,-15760.0,240.83,240.59,240.835
192.168.0.4,2022-10-28,2022-10-28 21:45:00+02:00,124180.0,125380.0,-0.9852,-15000.0,239.49,239.34,239.42
192.168.0.4,2022-10-28,2022-10-28 22:00:00+02:00,126640.0,127800.0,-0.9806,-16320.0,238.6167,238.2567,238.58
192.168.0.4,2022-10-28,2022-10-28 22:15:00+02:00,119380.0,121180.0,-0.9866,-12820.0,238.71,238.165,238.42
192.168.0.4,2022-10-28,2022-10-28 22:30:00+02:00,116560.0,119227.0,-0.9808,-15720.0,238.8167,238.39,238.69
192.168.0.4,2022-10-28,2022-10-28 22:45:00+02:00,106380.0,109080.0,-0.9818,-15160.0,239.27,238.63,238.985
192.168.0.4,2022-10-28,2022-10-28 23:00:00+02:00,104707.0,107040.0,-0.9811,-14947.0,238.9633,238.6767,238.7933
192.168.0.4,2022-10-28,2022-10-28 23:15:00+02:00,106920.0,108280.0,-0.9823,-16440.0,239.6,239.28,239.19
192.168.0.4,2022-10-28,2022-10-28 23:30:00+02:00,103140.0,103620.0,-0.982,-15960.0,239.6,239.13,239.28
192.168.0.4,2022-10-28,2022-10-28 23:45:00+02:00,87640.0,87840.0,-0.9759,-15480.0,240.35,240.02,240.05
192.168.0.4,2022-10-29,2022-10-29 00:00:00+02:00,95280.0,97707.0,-0.9822,-14480.0,240.8033,240.1867,240.32
192.168.0.4,2022-10-29,2022-10-29 00:15:00+02:00,88020.0,88600.0,-0.975,-15380.0,240.85,240.525,240.645
192.168.0.4,2022-10-29,2022-10-29 00:30:00+02:00,84800.0,84920.0,-0.9727,-16280.0,239.85,239.22,239.54
192.168.0.4,2022-10-29,2022-10-29 00:45:00+02:00,79480.0,82200.0,-0.961,-15240.0,240.79,240.17,240.5
192.168.0.4,2022-10-29,2022-10-29 01:00:00+02:00,75147.0,77840.0,-0.9656,-13867.0,240.82,240.5,240.6133
192.168.0.4,2022-10-29,2022-10-29 01:15:00+02:00,79500.0,81760.0,-0.9702,-13600.0,241.03,240.615,240.91
192.168.0.4,2022-10-29,2022-10-29 01:30:00+02:00,79440.0,82813.0,-0.9703,-13613.0,241.2,240.7567,241.03
192.168.0.4,2022-10-29,2022-10-29 01:45:00+02:00,69560.0,72580.0,-0.9574,-15220.0,241.225,240.99,241.33
192.168.0.4,2022-10-29,2022-10-29 02:00:00+02:00,66933.0,70107.0,-0.9558,-15880.0,241.4467,240.63,240.98
192.168.0.4,2022-10-29,2022-10-29 02:15:00+02:00,68360.0,72000.0,-0.9548,-15780.0,241.405,240.655,241.15
192.168.0.4,2022-10-29,2022-10-29 02:30:00+02:00,63500.0,65620.0,-0.953,-14520.0,241.79,240.98,241.435
192.168.0.4,2022-10-29,2022-10-29 02:45:00+02:00,65640.0,68780.0,-0.9544,-14880.0,241.745,241.135,241.39
192.168.0.4,2022-10-29,2022-10-29 03:00:00+02:00,64620.0,67200.0,-0.9632,-13340.0,241.805,241.02,241.375
192.168.0.4,2022-10-29,2022-10-29 03:15:00+02:00,61080.0,63520.0,-0.9622,-13360.0,242.01,241.3,241.54
192.168.0.4,2022-10-29,2022-10-29 03:30:00+02:00,58160.0,61467.0,-0.9497,-14707.0,242.1033,241.48,241.68
192.168.0.4,2022-10-29,2022-10-29 03:45:00+02:00,57500.0,60340.0,-0.9522,-13580.0,241.985,241.44,241.71
192.168.0.4,2022-10-29,2022-10-29 04:00:00+02:00,55893.0,59373.0,-0.9437,-14680.0,242.04,241.4867,241.7133
192.168.0.4,2022-10-29,2022-10-29 04:15:00+02:00,56480.0,59640.0,-0.9494,-14320.0,242.1,241.54,241.81
192.168.0.4,2022-10-29,2022-10-29 04:30:00+02:00,56493.0,59733.0,-0.9476,-14760.0,242.1,241.4067,241.89
192.168.0.4,2022-10-29,2022-10-29 04:45:00+02:00,55360.0,56840.0,-0.938,-15680.0,242.305,241.76,241.935
192.168.0.4,2022-10-29,2022-10-29 05:00:00+02:00,59533.0,62720.0,-0.9497,-15280.0,242.0433,241.42,241.79
192.168.0.4,2022-10-29,2022-10-29 05:15:00+02:00,55920.0,60320.0,-0.951,-14360.0,241.835,241.21,241.545
192.168.0.4,2022-10-29,2022-10-29 05:30:00+02:00,55427.0,58373.0,-0.9456,-13893.0,241.4767,241.0133,241.38
192.168.0.4,2022-10-29,2022-10-29 05:45:00+02:00,52860.0,55480.0,-0.94,-15060.0,241.525,241.065,241.33
192.168.0.4,2022-10-29,2022-10-29 06:00:00+02:00,52933.0,57493.0,-0.9389,-14987.0,241.0733,240.6767,240.95
192.168.0.4,2022-10-29,2022-10-29 06:15:00+02:00,59500.0,60700.0,-0.9542,-13420.0,240.83,240.27,240.67
192.168.0.4,2022-10-29,2022-10-29 06:30:00+02:00,58147.0,61267.0,-0.9522,-14587.0,240.6433,240.1333,240.4033
192.168.0.4,2022-10-29,2022-10-29 06:45:00+02:00,60200.0,63720.0,-0.9482,-15280.0,240.415,239.735,240.2
192.168.0.4,2022-10-29,2022-10-29 07:00:00+02:00,65960.0,67293.0,-0.9607,-13200.0,240.03,239.6433,240.12
192.168.0.4,2022-10-29,2022-10-29 07:15:00+02:00,68500.0,71000.0,-0.9666,-12840.0,240.02,239.5,240.02
192.168.0.4,2022-10-29,2022-10-29 07:30:00+02:00,80000.0,82373.0,-0.975,-12427.0,239.88,239.31,239.82
192.168.0.4,2022-10-29,2022-10-29 07:45:00+02:00,76900.0,79260.0,-0.9721,-13280.0,239.25,239.1,239.495
192.168.0.4,2022-10-29,2022-10-29 08:00:00+02:00,75000.0,78740.0,-0.965,-13520.0,239.18,238.76,239.25
192.168.0.4,2022-10-29,2022-10-29 08:15:00+02:00,82300.0,85420.0,-0.9718,-12320.0,238.78,238.555,238.94
192.168.0.4,2022-10-29,2022-10-29 08:30:00+02:00,87040.0,88020.0,-0.9752,-12120.0,238.945,238.895,239.045
192.168.0.4,2022-10-29,2022-10-29 08:45:00+02:00,103840.0,103720.0,-0.9812,-11620.0,239.18,238.795,239.295
192.168.0.4,2022-10-29,2022-10-29 09:00:00+02:00,99140.0,101700.0,-0.9836,-11840.0,239.02,238.845,238.925
192.168.0.4,2022-10-29,2022-10-29 09:15:00+02:00,104360.0,106200.0,-0.9862,-9180.0,239.015,238.625,238.96
192.168.0.4,2022-10-29,2022-10-29 09:30:00+02:00,98240.0,100000.0,-0.9864,-7300.0,239.03,238.645,238.84
192.168.0.4,2022-10-29,2022-10-29 09:45:00+02:00,107800.0,108520.0,-0.9886,-10560.0,238.9,238.42,238.74
192.168.0.4,2022-10-29,2022-10-29 10:00:00+02:00,93520.0,95880.0,-0.9859,-9520.0,238.92,238.51,238.66
192.168.0.4,2022-10-29,2022-10-29 10:15:00+02:00,95180.0,98080.0,-0.9838,-9220.0,239.115,238.51,239.035
192.168.0.4,2022-10-29,2022-10-29 10:30:00+02:00,91860.0,91520.0,-0.9827,-7560.0,239.1,238.755,238.775
192.168.0.4,2022-10-29,2022-10-29 10:45:00+02:00,102600.0,104240.0,-0.9857,-7280.0,238.69,238.36,238.57
192.168.0.4,2022-10-29,2022-10-29 11:00:00+02:00,97240.0,97720.0,-0.9888,-4880.0,238.32,237.7,237.89
192.168.0.4,2022-10-29,2022-10-29 11:15:00+02:00,93560.0,96840.0,-0.9858,-8960.0,238.75,238.24,238.38
192.168.0.4,2022-10-29,2022-10-29 11:30:00+02:00,96560.0,98973.0,-0.9811,-8147.0,238.5033,238.3,238.62
192.168.0.4,2022-10-29,2022-10-29 11:45:00+02:00,101800.0,104980.0,-0.9775,-9820.0,238.585,238.525,238.64
192.168.0.4,2022-10-29,2022-10-29 12:00:00+02:00,95453.0,94893.0,-0.9866,-6253.0,239.3,238.8833,239.08
192.168.0.4,2022-10-29,2022-10-29 12:15:00+02:00,88300.0,89420.0,-0.9815,-5700.0,239.46,239.16,239.605
192.168.0.4,2022-10-29,2022-10-29 12:30:00+02:00,70053.0,70907.0,-0.9674,-5320.0,239.7567,239.6233,239.6267
192.168.0.4,2022-10-29,2022-10-29 12:45:00+02:00,64180.0,65500.0,-0.9612,-8280.0,239.815,239.9,239.92
192.168.0.4,2022-10-29,2022-10-29 13:00:00+02:00,80187.0,83333.0,-0.9744,-6627.0,239.5733,239.36,239.72
